PERSONNUM,ENTEREDONDTM,EVENTDATE,STARTDTM,ENDDTM,ORIGINALDATE,TIMEINSECONDS,DURATIONINSECONDS,MONEYAMOUNT,PAYCODENAME,LABORLEVELNAME1,LABORLEVELNAME2,LABORLEVELNAME3,LABORLEVELNAME4,LABORLEVELNAME5,LABORLEVELNAME6,LABORLEVELNAME7,FROMPAYCODENAME,FROMLABORLEVELNM1,FROMLABORLEVELNM2,FROMLABORLEVELNM3,FROMLABORLEVELNM4,FROMLABORLEVELNM5,FROMLABORLEVELNM6,FROMLABORLEVELNM7,WORKRULENAME,DEDUCTRULENAME,HOLIDAYNAME,TIMESHEETITEMTYPE,OVERRIDETYPE,STARTREASON,ENDREASON,PAIDSW,IMPACTSACCRUALSSW,HASCOMMENTSW,EXCEPTIONSW,CANCELDEDUCTSW,SCHEDWORKRULESW,CURRPAYPERIODSTART,CURRPAYPERIODEND,PREVPAYPERIODSTART,PREVPAYPERIODEND,NEXTPAYPERIODSTART,NEXTPAYPERIODEND,EMPLOYEEID,TIMESHEETITEMID,HOLIDAYID,TMSHTITEMTYPEID,PAYCODEID,DATASOURCEID,STARTPUNCHEVENTID,ENDPUNCHEVENTID,PERSONID,CLIENTUSERNAME,FUNCTIONCODE,DEVICENAME,ADDTOTCETOTSW,FROMADDTOTCETOTSW,VISIBLEINTCSCHEDSW,FUNCTAREAID
17104,9/1/17 13:47,8/30/17 0:00,8/30/17 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5579628,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/1/17 13:47,8/31/17 0:00,8/31/17 15:00,,,3600,3600,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5579629,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/1/17 13:47,8/31/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5579631,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/1/17 13:47,8/31/17 0:00,8/31/17 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5579632,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/1/17 13:47,9/1/17 0:00,9/1/17 15:30,,,1800,1800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5579633,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/1/17 13:47,9/1/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5579635,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/1/17 13:47,9/1/17 0:00,9/1/17 8:00,,,27000,27000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5579636,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/4/17 0:00,,,,32400,32400,,Holiday,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601945,,20,158,149216,,,667,17104,E,10.10.11.30,1,,1,2
17104,9/18/17 7:55,9/4/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601947,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/5/17 0:00,9/5/17 16:00,,,7200,7200,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601951,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/5/17 0:00,9/5/17 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601953,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/5/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601954,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/6/17 0:00,9/6/17 14:30,,,5400,5400,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601952,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/6/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601956,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/6/17 0:00,9/6/17 7:00,,,27000,27000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601958,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/7/17 0:00,9/7/17 15:00,,,3600,3600,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601983,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/7/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601985,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/7/17 0:00,9/7/17 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601987,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/8/17 0:00,9/8/17 9:00,,,1800,1800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5601997,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/11/17 0:00,9/11/17 15:00,,,3600,3600,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602010,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/11/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602012,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/11/17 0:00,9/11/17 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602014,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/12/17 0:00,9/12/17 16:00,,,7200,7200,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602030,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/12/17 0:00,9/12/17 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602034,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/12/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602035,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/13/17 0:00,9/13/17 12:00,,,14400,14400,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602031,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/13/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602033,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/13/17 0:00,9/13/17 7:00,,,18000,18000,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602039,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/14/17 0:00,9/14/17 15:30,,,1800,1800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602061,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/14/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602063,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/18/17 7:55,9/14/17 0:00,9/14/17 7:00,,,30600,30600,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5602064,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/18/17 0:00,9/18/17 15:00,,,3600,3600,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606866,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/18/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606872,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/18/17 0:00,9/18/17 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606875,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/19/17 0:00,9/19/17 14:00,,,7200,7200,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606867,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/19/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606870,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/19/17 0:00,9/19/17 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606876,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/20/17 0:00,9/20/17 15:00,,,3600,3600,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606868,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/20/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606874,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/20/17 0:00,9/20/17 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606877,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/21/17 0:00,9/21/17 14:00,,,7200,7200,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606878,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/21/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606880,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/21/17 0:00,9/21/17 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606881,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/25/17 0:00,,,,32400,32400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606882,,20,262,149216,,,667,17104,E,10.10.11.30,1,,1,2
17104,9/21/17 14:04,9/25/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606890,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/26/17 0:00,,,,32400,32400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606883,,20,262,149216,,,667,17104,E,10.10.11.30,1,,1,2
17104,9/21/17 14:04,9/26/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606891,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/27/17 0:00,,,,32400,32400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606884,,20,262,149216,,,667,17104,E,10.10.11.30,1,,1,2
17104,9/21/17 14:04,9/27/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606887,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/28/17 0:00,,,,32400,32400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606885,,20,262,149216,,,667,17104,E,10.10.11.30,1,,1,2
17104,9/21/17 14:04,9/28/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606889,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,9/21/17 14:04,9/29/17 0:00,,,,28800,28800,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606886,,20,262,149216,,,667,17104,E,10.10.11.30,1,,1,2
17104,9/21/17 14:04,9/29/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5606888,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/3/17 0:00,10/3/17 13:30,,,9000,9000,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640811,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/3/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640813,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/3/17 0:00,10/3/17 7:00,,,23400,23400,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640817,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/4/17 0:00,10/4/17 15:00,,,3600,3600,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640820,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/4/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640822,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/4/17 0:00,10/4/17 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640823,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/5/17 0:00,10/5/17 16:00,,,3600,3600,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640841,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/5/17 0:00,10/5/17 7:00,,,32400,32400,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640842,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/5/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640843,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/9/17 0:00,,,,32400,32400,,Holiday,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640850,,20,158,149216,,,667,17104,E,10.10.11.30,1,,1,2
17104,10/16/17 8:04,10/9/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640852,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/10/17 0:00,10/10/17 14:00,,,7200,7200,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640956,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/10/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640959,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/10/17 0:00,10/10/17 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640962,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/11/17 0:00,10/11/17 15:00,,,7200,7200,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640986,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/11/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640988,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/11/17 0:00,10/11/17 7:00,,,28800,28800,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5640989,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/12/17 0:00,10/12/17 14:00,,,10800,10800,,,34,202,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,1,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5641017,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/12/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5641019,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:04,10/12/17 0:00,10/12/17 7:00,,,25200,25200,,,,,,,,,,,,,,,,,,,,,WorkedDuration,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5641020,,30,,149216,,,667,17104,E,10.10.11.30,,,,2
17104,10/16/17 8:05,10/13/17 0:00,,,,14400,14400,,Annual Leave,,,,,,,,,,,,,,,,,,,PayCodeEdit,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5641039,,20,262,149216,,,667,17104,E,10.10.11.30,1,,1,2
17104,10/16/17 8:05,10/13/17 0:00,,,,0,0,,,,,,,,,,,,,,,,,,,,,AbsenceAssertion,,,,1,0,0,0,0,0,12/20/20 0:00,1/2/21 0:00,12/6/20 0:00,12/19/20 0:00,1/3/21 0:00,1/16/21 0:00,667,5641041,,1,,149216,,,667,17104,E,10.10.11.30,,,,2
